4.387152007335759496e-01 4.387152007335759496e-01 6.481480708832824122e-01 6.426364610577789405e-01 6.235903143269808657e-01 5.841550595248058420e-01 4.753559586533763204e-01 6.172959934292182593e-01 3.286226210586665752e-01 3.546639524262013565e-01 nan 6.028203610480115104e-01 5.971358835929900799e-01 4.521520158175370563e-01 2.212696087282918500e-01 5.608969879246169521e-01 2.237621355632590514e-01 2.758244353748600108e-01 2.758244353748600108e-01 3.713477572591828424e-01 2.161454597602868732e-01 3.135762612762793000e-01
1.932392015431992072e-01 1.932392015431992072e-01 4.460652482835367194e-01 6.410265977263989168e-01 3.965437291727005320e-01 5.735309201929479350e-01 4.471964806535760895e-01 4.223964416049577619e-01 2.808887741521504111e-01 2.671920510483050126e-01 3.959809471261961922e-01 nan 4.496023537751267507e-01 2.183863847973554206e-01 1.892320194478039619e-01 3.013975205077530917e-01 2.529122177295198282e-01 3.189332193959678458e-02 3.189332193959678458e-02 3.285939471887137225e-02 2.431592136449002919e-02 3.270095636244903514e-01
4.277583952990368643e-01 4.277583952990368643e-01 7.683420965058536112e-01 8.252948144034255584e-01 7.830438720966700350e-01 6.745658766583255694e-01 5.955523703313899686e-01 7.380593496766891803e-01 3.542561144106002313e-01 3.317391813489753427e-01 7.838380731615229857e-01 7.330372434243244140e-01 nan 4.114825253184786757e-01 2.586463062540755864e-01 7.366520877817960278e-01 2.655298111513333947e-01 2.778887554779179703e-01 2.778887554779179703e-01 2.864662646522187495e-01 2.599750823899128482e-01 3.180207509686633904e-01
8.091183770634169381e-01 8.091183770634169381e-01 6.217296997526799984e-01 5.117092565377899804e-01 6.327303876008449901e-01 7.130383970987842490e-01 6.544386374998258926e-01 6.510730938489609487e-01 7.036715489127549628e-01 6.361311708877146476e-01 6.100445826884469680e-01 6.841427574339847828e-01 4.831139689848483743e-01 nan 6.891540254931921572e-01 4.787181053325959557e-01 5.093781795458204309e-01 7.747151579160085344e-01 7.747151579160085344e-01 2.533755821826825794e-01 2.825205790503896308e-01 4.262812118049332799e-01
8.497405877808410501e-01 8.497405877808410501e-01 7.198068775245440865e-01 7.185988891934608214e-01 7.034329189548754746e-01 7.871422827887374352e-01 7.033264914967701786e-01 7.163932612708564518e-01 7.565948506019337660e-01 7.267066219599289667e-01 6.907316917240926557e-01 7.683902034107533696e-01 5.984258326195480704e-01 9.258886103212023988e-01 nan 6.938991942696709492e-01 8.830716880253564049e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.082802016478065177e-01 5.528690238181589445e-01 6.742431023660082623e-01
2.161048257273720241e-01 2.161048257273720241e-01 5.674521571955101207e-01 5.368018315493833237e-01 5.574281040983251057e-01 4.365311274268773856e-01 3.483420535320493894e-01 5.139283828851392011e-01 1.351223930675344020e-01 9.856416060832878800e-02 5.961775304957909194e-01 5.155791344175084667e-01 5.747853661530165637e-01 1.464779300103540571e-01 0.000000000000000000e+00 nan 2.915534700523810668e-02 4.237831149854765639e-02 4.237831149854765639e-02 9.376743402810311379e-02 2.860924504595309045e-02 3.677400586910288538e-02
7.812078643470442563e-01 7.812078643470442563e-01 6.538182034260502373e-01 7.574131333187511528e-01 6.851377040457591328e-01 7.366505687508426714e-01 7.706982301610496577e-01 6.837962576537661707e-01 7.563367074894445929e-01 7.814080986767723003e-01 7.340866572934584555e-01 7.773716066740101738e-01 6.278347419422110054e-01 8.136145030682460089e-01 9.491944470474540374e-01 7.208147282803446521e-01 nan 9.654317434885292259e-01 9.654317434885292259e-01 8.116471913714664588e-01 8.093994673636916160e-01 7.301458854501569062e-01
8.902639002642956934e-01 8.902639002642956934e-01 7.425362195305406088e-01 8.523016592172425465e-01 7.549791549742155272e-01 8.322591296739221267e-01 8.190555705281579169e-01 7.881705881040076411e-01 8.790848233576438187e-01 8.511692918829568688e-01 8.368033724750854052e-01 8.678512839770468057e-01 6.925576432875915067e-01 8.913036512662571020e-01 8.391973327849900910e-01 8.316404205676644068e-01 8.143280255835216863e-01 nan nan 6.011163403326172938e-01 5.785374618710495964e-01 7.326529021532723895e-01
8.902639002642956934e-01 8.902639002642956934e-01 7.425362195305406088e-01 8.523016592172425465e-01 7.549791549742155272e-01 8.322591296739221267e-01 8.190555705281579169e-01 7.881705881040076411e-01 8.790848233576438187e-01 8.511692918829568688e-01 8.368033724750854052e-01 8.678512839770468057e-01 6.925576432875915067e-01 8.913036512662571020e-01 8.391973327849900910e-01 8.316404205676644068e-01 8.143280255835216863e-01 nan nan 6.011163403326172938e-01 5.785374618710495964e-01 7.326529021532723895e-01
8.597361873217685968e-01 8.597361873217685968e-01 8.220444108145179563e-01 7.172024395408472808e-01 7.519894547826140307e-01 7.443285897706370946e-01 8.039616327095840953e-01 7.885934692491022302e-01 6.919788124591845779e-01 6.702806599683039934e-01 7.175369110249935067e-01 8.162425821281560356e-01 7.766933290870655648e-01 7.253470043352998609e-01 6.210888250477579753e-01 7.919711266472442279e-01 6.582421200307665421e-01 6.898575405401565774e-01 6.898575405401565774e-01 nan 9.668195173729113856e-01 8.915880284608592721e-01
6.920838951932082317e-01 6.920838951932082317e-01 6.405395320027116313e-01 5.500049705677095835e-01 6.003320333581618762e-01 5.808218309924263467e-01 7.010195199603748151e-01 6.104768006535127300e-01 6.020725580040888758e-01 5.475233902995338964e-01 5.510043857086520669e-01 6.679721702591385757e-01 6.054921996070196100e-01 6.088755515099489868e-01 5.479445683936400302e-01 6.398263606847464091e-01 6.659027441398240876e-01 6.402910173478572053e-01 6.402910173478572053e-01 9.777005470454454006e-01 nan 9.333973028211560719e-01
7.683706197253391545e-01 7.683706197253391545e-01 6.866275262958845271e-01 5.777408924033009541e-01 6.436746853350615583e-01 6.763092790384734876e-01 6.685376099181690179e-01 6.412843993797600062e-01 6.180345091257520851e-01 5.322258730893240086e-01 5.748393638050185439e-01 6.940211993820332159e-01 6.358341732645961253e-01 6.880744467539678944e-01 6.253113069509961264e-01 5.258346548868534365e-01 6.377682318508295367e-01 7.032877477010458511e-01 7.032877477010458511e-01 8.636438179397968318e-01 8.889535023544061776e-01 nan
