7.322886192242906711e-01 8.194989566820761739e-01 7.782800016829032330e-01 8.391852916931614725e-01 8.004464889048482634e-01 6.132697875742446625e-01 8.794672367748015418e-01 7.052216161533588767e-01 8.939168206906620284e-01 4.450796548797488761e-01 1.000000000000000000e+00 8.641003225431880264e-01 8.883109663205120965e-01 6.664215377868054624e-01 6.572368903837082499e-01 8.756836687721747392e-01 5.053522223201074581e-01 3.586503260057229969e-01 8.073667304975364889e-01 7.312466572908489226e-01 7.840692961716894116e-01 8.462018728145918045e-01
7.001680125239692076e-01 7.202051247245503385e-01 6.560060339015106878e-01 8.926886428605078638e-01 8.037172465312234504e-01 5.817069626017411510e-01 9.174062010654845389e-01 8.637565660295581926e-01 9.454339541282954507e-01 6.547328604380372452e-01 8.641003225431880264e-01 1.000000000000000000e+00 9.347120586749031457e-01 6.298403221414969888e-01 6.130383158156673673e-01 5.666069381600791210e-01 9.099807585655652620e-01 8.598430109647838826e-01 8.224926166481255629e-01 7.158413803214962456e-01 8.508407258006791540e-01 8.074141882171046447e-01
7.154025856752291856e-01 4.196349057192059750e-01 6.350784446777613113e-01 6.695398812525201748e-01 6.772962416864964919e-01 7.964302426908725918e-01 7.664929799127203625e-01 8.561436345748648646e-01 8.997191979507468407e-01 5.845344417864285491e-01 8.883109663205120965e-01 9.347120586749031457e-01 1.000000000000000000e+00 6.891769778929660584e-01 7.184312584336737251e-01 5.206443146675426847e-01 7.756169444050656780e-01 6.794139179139231377e-01 8.780126410415198812e-01 6.752969872369343207e-01 5.232508716740512655e-01 7.659936011800915212e-01
6.829269293652886486e-01 8.338719671256282773e-01 7.687245336536560059e-01 8.221293598609457076e-01 6.920004460937703161e-01 6.968209054944483061e-01 8.000244718760229912e-01 2.423148935537632609e-01 7.384190480918284560e-01 5.956313179729149088e-01 6.664215377868054624e-01 6.298403221414969888e-01 6.891769778929660584e-01 1.000000000000000000e+00 7.202012490911255949e-01 9.171707498825600879e-01 8.774135499675784766e-01 8.070883334208412974e-01 4.593626842316201886e-01 8.723441327333307793e-01 6.428425373400303844e-01 7.466002479350790644e-01
7.973460871948198081e-01 7.933732300773751467e-01 6.721267291163695035e-01 8.213427225274396726e-01 8.967077261900429086e-01 8.007027656661778181e-01 7.628093452269436581e-01 8.447959334305176204e-01 6.374521260991032889e-01 7.975774736317936542e-01 6.572368903837082499e-01 6.130383158156673673e-01 7.184312584336737251e-01 7.202012490911255949e-01 1.000000000000000000e+00 6.629835117652068677e-01 7.974416688343365367e-01 8.865145369946219045e-01 8.323324245197782911e-01 6.022357645389586622e-01 6.271517929078959108e-01 5.144429610788542329e-01
7.781076902181145449e-01 8.061114803403494067e-01 5.791185911180178891e-01 8.056076520139932029e-01 7.250768049113167635e-01 6.975551374583058850e-01 7.549072393605271714e-01 6.164275894754905893e-01 4.290836111282861909e-01 5.058052139678381742e-01 8.756836687721747392e-01 5.666069381600791210e-01 5.206443146675426847e-01 9.171707498825600879e-01 6.629835117652068677e-01 1.000000000000000000e+00 9.332601464225844801e-01 8.550229043831312215e-01 8.265919742416681926e-01 7.692031760870238211e-01 6.513590667775212006e-01 3.454087166550389720e-01
8.466555602110613643e-01 8.702450908558410081e-01 6.805643940488312893e-01 8.976898739916567838e-01 7.212158870347837869e-01 7.038531114548801648e-01 8.805630625844167447e-01 8.110410991598119290e-01 9.066500284073938376e-01 7.936432344505085501e-01 5.053522223201074581e-01 9.099807585655652620e-01 7.756169444050656780e-01 8.774135499675784766e-01 7.974416688343365367e-01 9.332601464225844801e-01 1.000000000000000000e+00 9.558235799852183856e-01 0.000000000000000000e+00 7.638186246028191295e-01 7.049338987362236963e-01 7.334478996345207280e-01
6.653743412191818196e-01 6.917216598321476173e-01 7.087684156185880546e-01 7.324565282763668694e-01 4.864747599683109658e-01 7.163257097086944691e-01 7.997719732194511488e-01 8.231159188696295370e-01 8.480822021990744863e-01 7.055690233888437524e-01 3.586503260057229969e-01 8.598430109647838826e-01 6.794139179139231377e-01 8.070883334208412974e-01 8.865145369946219045e-01 8.550229043831312215e-01 9.558235799852183856e-01 1.000000000000000000e+00 4.717260982134701686e-01 8.094332412369054097e-01 8.481113769240203881e-01 6.360650419313481629e-01
7.818719601905453898e-01 8.050966110223163330e-01 7.078862911888207377e-01 7.414950267635662673e-01 7.536335539669645200e-01 8.071838407659633896e-01 4.485327038229020014e-01 8.664470529690605494e-01 8.455715105845100776e-01 7.976096090748789891e-01 8.073667304975364889e-01 8.224926166481255629e-01 8.780126410415198812e-01 4.593626842316201886e-01 8.323324245197782911e-01 8.265919742416681926e-01 0.000000000000000000e+00 4.717260982134701686e-01 1.000000000000000000e+00 8.868042919903151855e-01 7.662009299303894627e-01 7.378790469498156535e-01
8.295697913783492972e-01 9.226306762891975932e-01 4.762829057717575254e-01 7.924175373363729902e-01 8.376469681418654556e-01 7.429827402152331395e-01 6.912659242401784088e-01 7.561398382489590286e-01 5.426314551442679157e-01 8.155127178661276677e-01 7.312466572908489226e-01 7.158413803214962456e-01 6.752969872369343207e-01 8.723441327333307793e-01 6.022357645389586622e-01 7.692031760870238211e-01 7.638186246028191295e-01 8.094332412369054097e-01 8.868042919903151855e-01 1.000000000000000000e+00 8.288532038233564769e-01 7.772583732255557987e-01
6.202544652009471804e-01 6.750756057256916964e-01 8.153832014348321167e-01 7.734247109445685497e-01 8.181910117163895269e-01 8.116361130996391227e-01 8.070535203136238733e-01 5.329181424342608331e-01 5.187256241257589551e-01 8.690746046468532660e-01 7.840692961716894116e-01 8.508407258006791540e-01 5.232508716740512655e-01 6.428425373400303844e-01 6.271517929078959108e-01 6.513590667775212006e-01 7.049338987362236963e-01 8.481113769240203881e-01 7.662009299303894627e-01 8.288532038233564769e-01 1.000000000000000000e+00 8.836769520654470522e-01
7.056315460231521453e-01 7.969924000805901354e-01 6.201735066498643700e-01 8.685833485072116389e-01 6.804744954799780698e-01 8.294833022978902459e-01 8.831934752305415914e-01 7.155214394727934524e-01 4.638254312087483622e-01 7.531093515381064307e-01 8.462018728145918045e-01 8.074141882171046447e-01 7.659936011800915212e-01 7.466002479350790644e-01 5.144429610788542329e-01 3.454087166550389720e-01 7.334478996345207280e-01 6.360650419313481629e-01 7.378790469498156535e-01 7.772583732255557987e-01 8.836769520654470522e-01 1.000000000000000000e+00
